timestep,mkt_C_el,mkt_C_fuel,mkt_C_el1
5475,11.67,20,11.67
5476,5.55,20,5.55
5477,-59.01,20,-59.01
5478,5.92,20,5.92
5479,19.18,20,19.18
5480,5.1,20,5.1
5481,-0.01,20,-0.01
5482,13.18,20,13.18
5483,14.96,20,14.96
5484,0.07,20,0.07
5485,-56.95,20,-56.95
5486,9.8,20,9.8
5487,-9.99,20,-9.99
5488,5.51,20,5.51
5489,10.4,20,10.4
5490,5.06,20,5.06
5491,10.03,20,10.03
5492,0.02,20,0.02
5493,4.47,20,4.47
5494,19.28,20,19.28
5495,-29.1,20,-29.1
5496,0.07,20,0.07
5497,35,20,35
5498,13.92,20,13.92
5499,29.55,20,29.55
5500,13.7,20,13.7
5501,11.55,20,11.55
5502,11.95,20,11.95
5503,27.93,20,27.93
5504,27.9,20,27.9
5505,19.2,20,19.2
5506,31.91,20,31.91
5507,32.69,20,32.69
5508,14.15,20,14.15
5509,12.47,20,12.47
5510,31.76,20,31.76
5511,37.04,20,37.04
5512,10.58,20,10.58
5513,23.1,20,23.1
5514,25.99,20,25.99
5515,19.39,20,19.39
5516,24.72,20,24.72
5517,8.5,20,8.5
5518,24.23,20,24.23
5519,22.02,20,22.02
5520,8.56,20,8.56
5521,35.39,20,35.39
5522,29.92,20,29.92
5523,37.18,20,37.18
5524,32.87,20,32.87
5525,25.35,20,25.35
5526,36.41,20,36.41
5527,25.1,20,25.1
5528,37.98,20,37.98
5529,35.17,20,35.17
5530,34.56,20,34.56
5531,35.6,20,35.6
5532,33.1,20,33.1
5533,26.32,20,26.32
5534,19.95,20,19.95
5535,28.57,20,28.57
5536,28.21,20,28.21
5537,33.38,20,33.38
5538,33.96,20,33.96
5539,14.99,20,14.99
5540,16.04,20,16.04
5541,37.29,20,37.29
5542,27.9,20,27.9
5543,17.84,20,17.84
5544,36.43,20,36.43
5545,33.3,20,33.3
5546,19.65,20,19.65
5547,32.69,20,32.69
5548,13.32,20,13.32
5549,41.05,20,41.05
5550,32.97,20,32.97
5551,38.37,20,38.37
5552,38.77,20,38.77
5553,36.91,20,36.91
5554,19.33,20,19.33
5555,36.5,20,36.5
5556,39.5,20,39.5
5557,13.31,20,13.31
5558,33.01,20,33.01
5559,32.29,20,32.29
5560,28.59,20,28.59
5561,24.15,20,24.15
5562,32,20,32
5563,40.36,20,40.36
5564,31.93,20,31.93
5565,35.09,20,35.09
5566,16.27,20,16.27
5567,32.96,20,32.96
5568,42.33,20,42.33
5569,38.55,20,38.55
5570,37.09,20,37.09
5571,36.66,20,36.66
5572,29.78,20,29.78
5573,25.9,20,25.9
5574,24.91,20,24.91
5575,24.26,20,24.26
5576,34.81,20,34.81
5577,38.91,20,38.91
5578,28.07,20,28.07
5579,34.58,20,34.58
5580,41.02,20,41.02
5581,29.16,20,29.16
5582,35.07,20,35.07
5583,29.78,20,29.78
5584,32.06,20,32.06
5585,39.98,20,39.98
5586,41.01,20,41.01
5587,33.02,20,33.02
5588,38.71,20,38.71
5589,33.37,20,33.37
5590,26.95,20,26.95
5591,32.94,20,32.94
5592,30.15,20,30.15
5593,33.79,20,33.79
5594,36.67,20,36.67
5595,26.93,20,26.93
5596,28.55,20,28.55
5597,37.92,20,37.92
5598,23.03,20,23.03
5599,38.91,20,38.91
5600,32.1,20,32.1
5601,29.92,20,29.92
5602,27.48,20,27.48
5603,28.28,20,28.28
5604,34.99,20,34.99
5605,23.12,20,23.12
5606,28.51,20,28.51
5607,31.02,20,31.02
5608,33.03,20,33.03
5609,32.82,20,32.82
5610,27.8,20,27.8
5611,30.83,20,30.83
5612,41.43,20,41.43
5613,25.35,20,25.35
5614,38.2,20,38.2
5615,36.14,20,36.14
5616,35,20,35
5617,26.93,20,26.93
5618,27.02,20,27.02
5619,24.86,20,24.86
5620,33.97,20,33.97
5621,30.02,20,30.02
5622,23.99,20,23.99
5623,34,20,34
5624,26.98,20,26.98
5625,27.88,20,27.88
5626,33.84,20,33.84
5627,29.89,20,29.89
5628,26.23,20,26.23
5629,33.74,20,33.74
5630,30.81,20,30.81
5631,23.89,20,23.89
5632,33.97,20,33.97
5633,29.65,20,29.65
5634,25.75,20,25.75
5635,26.55,20,26.55
5636,24.41,20,24.41
5637,27.5,20,27.5
5638,24.46,20,24.46
5639,29.12,20,29.12
5640,27.81,20,27.81
5641,16.65,20,16.65
5642,13.45,20,13.45
5643,36.08,20,36.08
5644,14.37,20,14.37
5645,13.92,20,13.92
5646,12.67,20,12.67
5647,33.97,20,33.97
5648,22.1,20,22.1
5649,12.64,20,12.64
5650,8.98,20,8.98
5651,31.06,20,31.06
5652,13.46,20,13.46
5653,12.48,20,12.48
5654,13.36,20,13.36
5655,10.15,20,10.15
5656,13.83,20,13.83
5657,35.64,20,35.64
5658,23.32,20,23.32
5659,13.43,20,13.43
5660,15.29,20,15.29
5661,13.3,20,13.3
5662,36.54,20,36.54
5663,12.96,20,12.96
5664,7.93,20,7.93
5665,39.76,20,39.76
5666,39.83,20,39.83
5667,39.08,20,39.08
5668,36.05,20,36.05
5669,41.25,20,41.25
5670,27.73,20,27.73
5671,39.17,20,39.17
5672,40.11,20,40.11
5673,39.99,20,39.99
5674,40.84,20,40.84
5675,44.52,20,44.52
5676,22.72,20,22.72
5677,41.02,20,41.02
5678,33.82,20,33.82
5679,24.01,20,24.01
5680,38.1,20,38.1
5681,41.03,20,41.03
5682,44.01,20,44.01
5683,40.45,20,40.45
5684,37.2,20,37.2
5685,21.58,20,21.58
5686,26.03,20,26.03
5687,40.96,20,40.96
5688,24.31,20,24.31
5689,43.9,20,43.9
5690,42.59,20,42.59
5691,41.95,20,41.95
5692,44.08,20,44.08
5693,41.01,20,41.01
5694,43.74,20,43.74
5695,27.96,20,27.96
5696,54.27,20,54.27
5697,28.49,20,28.49
5698,47.17,20,47.17
5699,48.96,20,48.96
5700,38.55,20,38.55
5701,29.9,20,29.9
5702,41.97,20,41.97
5703,42.09,20,42.09
5704,36.46,20,36.46
5705,28.94,20,28.94
5706,32.48,20,32.48
5707,48.86,20,48.86
5708,42.94,20,42.94
5709,26.66,20,26.66
5710,27.93,20,27.93
5711,53.59,20,53.59
5712,51.98,20,51.98
5713,44.12,20,44.12
5714,40.65,20,40.65
5715,43.6,20,43.6
5716,32.01,20,32.01
5717,45.03,20,45.03
5718,39.88,20,39.88
5719,41.91,20,41.91
5720,41.99,20,41.99
5721,29.94,20,29.94
5722,27.8,20,27.8
5723,42.99,20,42.99
5724,38.06,20,38.06
5725,28.03,20,28.03
5726,38.8,20,38.8
5727,32.1,20,32.1
5728,39.39,20,39.39
5729,42.02,20,42.02
5730,30,20,30
5731,38.77,20,38.77
5732,41.08,20,41.08
5733,41.06,20,41.06
5734,35.99,20,35.99
5735,26.11,20,26.11
5736,38.82,20,38.82
5737,41.91,20,41.91
5738,32.16,20,32.16
5739,41.07,20,41.07
5740,28.66,20,28.66
5741,36.78,20,36.78
5742,37.6,20,37.6
5743,25.89,20,25.89
5744,41.99,20,41.99
5745,39.23,20,39.23
5746,39.9,20,39.9
5747,35.16,20,35.16
5748,36.74,20,36.74
5749,37.31,20,37.31
5750,26.37,20,26.37
5751,39.85,20,39.85
5752,41.99,20,41.99
5753,40.78,20,40.78
5754,27.4,20,27.4
5755,41.63,20,41.63
5756,36.44,20,36.44
5757,29.24,20,29.24
5758,38.19,20,38.19
5759,30.51,20,30.51
5760,36.99,20,36.99
5761,30.82,20,30.82
5762,26.46,20,26.46
5763,35.34,20,35.34
5764,42.95,20,42.95
5765,37.71,20,37.71
5766,25.03,20,25.03
5767,36.49,20,36.49
5768,42.46,20,42.46
5769,27.83,20,27.83
5770,37.52,20,37.52
5771,35.52,20,35.52
5772,41.45,20,41.45
5773,33.12,20,33.12
5774,43.07,20,43.07
5775,24.97,20,24.97
5776,36.82,20,36.82
5777,38.64,20,38.64
5778,34.54,20,34.54
5779,35.29,20,35.29
5780,40.99,20,40.99
5781,31.04,20,31.04
5782,28.06,20,28.06
5783,33.72,20,33.72
5784,38.93,20,38.93
5785,24.4,20,24.4
5786,31.87,20,31.87
5787,24.6,20,24.6
5788,33.84,20,33.84
5789,27,20,27
5790,24.2,20,24.2
5791,23.37,20,23.37
5792,26.05,20,26.05
5793,25.29,20,25.29
5794,24.73,20,24.73
5795,25.94,20,25.94
5796,35.41,20,35.41
5797,25.33,20,25.33
5798,30.99,20,30.99
5799,27.86,20,27.86
5800,27.93,20,27.93
5801,26.05,20,26.05
5802,27.22,20,27.22
5803,22.96,20,22.96
5804,26.2,20,26.2
5805,33.03,20,33.03
5806,33.86,20,33.86
5807,27.69,20,27.69
5808,26.42,20,26.42
5809,25.96,20,25.96
5810,35.1,20,35.1
5811,18.87,20,18.87
5812,22.05,20,22.05
5813,24.01,20,24.01
5814,31.93,20,31.93
5815,30.64,20,30.64
5816,30.74,20,30.74
5817,33.33,20,33.33
5818,17.55,20,17.55
5819,21.55,20,21.55
5820,34.06,20,34.06
5821,20.71,20,20.71
5822,22.07,20,22.07
5823,15.05,20,15.05
5824,14.1,20,14.1
5825,24.03,20,24.03
5826,24.07,20,24.07
5827,26.01,20,26.01
5828,14.24,20,14.24
5829,20.71,20,20.71
5830,13.47,20,13.47
5831,25.04,20,25.04
5832,19.6,20,19.6
5833,13.52,20,13.52
5834,33.97,20,33.97
5835,33.91,20,33.91
5836,16.1,20,16.1
5837,42.69,20,42.69
5838,40.79,20,40.79
5839,43.42,20,43.42
5840,37.45,20,37.45
5841,41.02,20,41.02
5842,21.63,20,21.63
5843,39.18,20,39.18
5844,43.76,20,43.76
5845,38.97,20,38.97
5846,38.26,20,38.26
5847,37.97,20,37.97
5848,40.76,20,40.76
5849,19.7,20,19.7
5850,39.92,20,39.92
5851,44.57,20,44.57
5852,29.69,20,29.69
5853,16.64,20,16.64
5854,14.06,20,14.06
5855,38.08,20,38.08
5856,40.49,20,40.49
5857,43.49,20,43.49
5858,15.33,20,15.33
5859,44.15,20,44.15
5860,37.99,20,37.99
5861,40.97,20,40.97
5862,27.08,20,27.08
5863,42.38,20,42.38
5864,34.44,20,34.44
5865,38.88,20,38.88
5866,24.57,20,24.57
5867,44.14,20,44.14
5868,32.92,20,32.92
5869,44.18,20,44.18
5870,39.62,20,39.62
5871,40.94,20,40.94
5872,25.97,20,25.97
5873,41.44,20,41.44
5874,40.15,20,40.15
5875,36.86,20,36.86
5876,21.16,20,21.16
5877,38.6,20,38.6
5878,38.89,20,38.89
5879,15.67,20,15.67
5880,29.5,20,29.5
5881,29.83,20,29.83
5882,25.07,20,25.07
5883,28.98,20,28.98
5884,17.99,20,17.99
5885,34.15,20,34.15
5886,31.3,20,31.3
5887,28.08,20,28.08
5888,38.99,20,38.99
5889,40.46,20,40.46
5890,35.48,20,35.48
5891,40.12,20,40.12
5892,38.78,20,38.78
5893,38.47,20,38.47
5894,37.33,20,37.33
5895,31.26,20,31.26
5896,19.43,20,19.43
5897,26.62,20,26.62
5898,29.49,20,29.49
5899,24.41,20,24.41
5900,37.63,20,37.63
5901,39.74,20,39.74
5902,31.81,20,31.81
5903,22.65,20,22.65
5904,26.89,20,26.89
5905,39.46,20,39.46
5906,23.03,20,23.03
5907,38.76,20,38.76
5908,29.89,20,29.89
5909,38.24,20,38.24
5910,14.07,20,14.07
5911,31.24,20,31.24
5912,36.77,20,36.77
5913,33.2,20,33.2
5914,33.06,20,33.06
5915,29.44,20,29.44
5916,28.81,20,28.81
5917,39.85,20,39.85
5918,36.93,20,36.93
5919,18.13,20,18.13
5920,37.39,20,37.39
5921,28.92,20,28.92
5922,39.82,20,39.82
5923,14.4,20,14.4
5924,33.49,20,33.49
5925,20.11,20,20.11
5926,38.96,20,38.96
5927,25.91,20,25.91
5928,36.51,20,36.51
5929,37.05,20,37.05
5930,38.88,20,38.88
5931,42.36,20,42.36
5932,27.13,20,27.13
5933,42.66,20,42.66
5934,19.08,20,19.08
5935,35.55,20,35.55
5936,32.01,20,32.01
5937,42.6,20,42.6
5938,41.45,20,41.45
5939,19.53,20,19.53
5940,44.51,20,44.51
5941,35.11,20,35.11
5942,46.24,20,46.24
5943,29.87,20,29.87
5944,39.14,20,39.14
5945,36.8,20,36.8
5946,27.31,20,27.31
5947,39.7,20,39.7
5948,32.63,20,32.63
5949,35.66,20,35.66
5950,24.59,20,24.59
5951,47.03,20,47.03
5952,33.23,20,33.23
5953,25.82,20,25.82
5954,37.04,20,37.04
5955,25.7,20,25.7
5956,29.22,20,29.22
5957,35.04,20,35.04
5958,37.96,20,37.96
5959,34.9,20,34.9
5960,28.22,20,28.22
5961,29.26,20,29.26
5962,27.73,20,27.73
5963,32.38,20,32.38
5964,34.24,20,34.24
5965,34.7,20,34.7
5966,34.35,20,34.35
5967,31.63,20,31.63
5968,28.54,20,28.54
5969,35.78,20,35.78
5970,27.55,20,27.55
5971,32.92,20,32.92
5972,25.68,20,25.68
5973,27.78,20,27.78
5974,33.6,20,33.6
5975,32.31,20,32.31
5976,28.27,20,28.27
5977,33.3,20,33.3
5978,29.13,20,29.13
5979,25.92,20,25.92
5980,29.8,20,29.8
5981,36.97,20,36.97
5982,23.83,20,23.83
5983,31.14,20,31.14
5984,19.94,20,19.94
5985,29.32,20,29.32
5986,33.93,20,33.93
5987,22.87,20,22.87
5988,18.93,20,18.93
5989,18.09,20,18.09
5990,28.08,20,28.08
5991,35.32,20,35.32
5992,23.97,20,23.97
5993,16.71,20,16.71
5994,27.61,20,27.61
5995,25.06,20,25.06
5996,26.45,20,26.45
5997,25.99,20,25.99
5998,28.15,20,28.15
5999,39.68,20,39.68
6000,36.8,20,36.8
6001,43.21,20,43.21
6002,20.64,20,20.64
6003,33.45,20,33.45
6004,46.93,20,46.93
6005,40.78,20,40.78
6006,48.78,20,48.78
6007,41.99,20,41.99
6008,24.99,20,24.99
6009,39.41,20,39.41
6010,31.62,20,31.62
6011,42.95,20,42.95
6012,31.7,20,31.7
6013,32.76,20,32.76
6014,25.45,20,25.45
6015,51.02,20,51.02
6016,27.72,20,27.72
6017,45.69,20,45.69
6018,45.18,20,45.18
6019,24.18,20,24.18
6020,32.62,20,32.62
6021,41.97,20,41.97
6022,22.09,20,22.09
6023,38.11,20,38.11
6024,32.59,20,32.59
6025,34.18,20,34.18
6026,38.31,20,38.31
6027,37.95,20,37.95
6028,31.42,20,31.42
6029,41.89,20,41.89
6030,44.62,20,44.62
6031,45.76,20,45.76
6032,45.38,20,45.38
6033,25.49,20,25.49
6034,30.54,20,30.54
6035,25.64,20,25.64
6036,47.01,20,47.01
6037,37.86,20,37.86
6038,38.96,20,38.96
6039,27.9,20,27.9
6040,46.75,20,46.75
6041,36.98,20,36.98
6042,46.9,20,46.9
6043,41.25,20,41.25
6044,37.89,20,37.89
6045,29.29,20,29.29
6046,32.81,20,32.81
6047,45.9,20,45.9
6048,48.66,20,48.66
6049,48.58,20,48.58
6050,44.01,20,44.01
6051,46.24,20,46.24
6052,37.28,20,37.28
6053,30.12,20,30.12
6054,40.9,20,40.9
6055,36.94,20,36.94
6056,32.67,20,32.67
6057,42.88,20,42.88
6058,36.96,20,36.96
6059,44.46,20,44.46
6060,22.92,20,22.92
6061,27.96,20,27.96
6062,46.48,20,46.48
6063,24.31,20,24.31
6064,22.66,20,22.66
6065,37,20,37
6066,42.98,20,42.98
6067,46.17,20,46.17
6068,38.17,20,38.17
6069,44.04,20,44.04
6070,36.98,20,36.98
6071,27.95,20,27.95
6072,44.04,20,44.04
6073,44.42,20,44.42
6074,30.14,20,30.14
6075,48.11,20,48.11
6076,38.48,20,38.48
6077,45.85,20,45.85
6078,23.09,20,23.09
6079,45.96,20,45.96
6080,25.3,20,25.3
6081,46.18,20,46.18
6082,32.48,20,32.48
6083,41.46,20,41.46
6084,37.57,20,37.57
6085,25.09,20,25.09
6086,45.91,20,45.91
6087,41.05,20,41.05
6088,45.96,20,45.96
6089,42.64,20,42.64
6090,42.47,20,42.47
6091,23.04,20,23.04
6092,39.66,20,39.66
6093,26.8,20,26.8
6094,37.8,20,37.8
6095,47.1,20,47.1
6096,47.67,20,47.67
6097,47.39,20,47.39
6098,24.3,20,24.3
6099,28.99,20,28.99
6100,35.62,20,35.62
6101,35.85,20,35.85
6102,38.76,20,38.76
6103,42.91,20,42.91
6104,44.94,20,44.94
6105,35.02,20,35.02
6106,47.8,20,47.8
6107,31.57,20,31.57
6108,38.1,20,38.1
6109,28.03,20,28.03
6110,27.59,20,27.59
6111,40.25,20,40.25
6112,39.34,20,39.34
6113,46.24,20,46.24
6114,30.99,20,30.99
6115,39.32,20,39.32
6116,40.97,20,40.97
6117,37.79,20,37.79
6118,47.09,20,47.09
6119,47.32,20,47.32
6120,23.08,20,23.08
6121,35.01,20,35.01
6122,31.87,20,31.87
6123,30.14,20,30.14
6124,19.05,20,19.05
6125,23.8,20,23.8
6126,31.37,20,31.37
6127,32.22,20,32.22
6128,31.87,20,31.87
6129,35.53,20,35.53
6130,28.79,20,28.79
6131,36.94,20,36.94
6132,32.27,20,32.27
6133,37.04,20,37.04
6134,36.97,20,36.97
6135,28.36,20,28.36
6136,28.12,20,28.12
6137,30.29,20,30.29
6138,36.7,20,36.7
6139,26.24,20,26.24
6140,15.26,20,15.26
6141,35.26,20,35.26
6142,26.56,20,26.56
6143,20.97,20,20.97
6144,29.83,20,29.83
6145,25.12,20,25.12
6146,27.15,20,27.15
6147,40.49,20,40.49
6148,20.61,20,20.61
6149,34.53,20,34.53
6150,17.08,20,17.08
6151,23.07,20,23.07
6152,27.65,20,27.65
6153,37.82,20,37.82
6154,14.3,20,14.3
6155,27.33,20,27.33
6156,33.44,20,33.44
6157,21.89,20,21.89
6158,29.24,20,29.24
6159,16.07,20,16.07
6160,18.41,20,18.41
6161,15.16,20,15.16
6162,22.02,20,22.02
6163,35.9,20,35.9
6164,13.83,20,13.83
6165,25.33,20,25.33
6166,34.35,20,34.35
6167,36.79,20,36.79
6168,23.07,20,23.07
6169,47.95,20,47.95
6170,43.97,20,43.97
6171,40.43,20,40.43
6172,15.24,20,15.24
6173,40.45,20,40.45
6174,45.01,20,45.01
6175,40.94,20,40.94
6176,25.74,20,25.74
6177,48.41,20,48.41
6178,15.17,20,15.17
6179,29.22,20,29.22
6180,20.93,20,20.93
6181,49.95,20,49.95
6182,21.02,20,21.02
6183,40.4,20,40.4
6184,47.92,20,47.92
6185,48.06,20,48.06
6186,14.32,20,14.32
6187,43.96,20,43.96
6188,46.99,20,46.99
6189,40.91,20,40.91
6190,46.97,20,46.97
6191,41.48,20,41.48
6192,32.67,20,32.67
6193,52.07,20,52.07
6194,27.73,20,27.73
6195,36.98,20,36.98
6196,35.11,20,35.11
6197,48.44,20,48.44
6198,47.96,20,47.96
6199,25.55,20,25.55
6200,41.09,20,41.09
6201,41.19,20,41.19
6202,50.24,20,50.24
6203,37.98,20,37.98
6204,47.51,20,47.51
6205,25.5,20,25.5
6206,28.04,20,28.04
6207,22.01,20,22.01
6208,46.59,20,46.59
6209,32.07,20,32.07
6210,31.83,20,31.83
6211,54.12,20,54.12
6212,45.72,20,45.72
6213,43.96,20,43.96
6214,23.82,20,23.82
6215,28.06,20,28.06
6216,38.96,20,38.96
6217,23.06,20,23.06
6218,28.92,20,28.92
6219,46.42,20,46.42
6220,48.12,20,48.12
6221,45.96,20,45.96
6222,18.99,20,18.99
6223,41.05,20,41.05
6224,30.83,20,30.83
6225,46.88,20,46.88
6226,41,20,41
6227,26.3,20,26.3
6228,25.73,20,25.73
6229,20.01,20,20.01
6230,49,20,49
6231,40.9,20,40.9
6232,31.57,20,31.57
6233,43.93,20,43.93
6234,30.12,20,30.12
6235,37.39,20,37.39
6236,34.11,20,34.11
6237,13.95,20,13.95
6238,27.02,20,27.02
6239,28.96,20,28.96
6240,26.31,20,26.31
6241,36.98,20,36.98
6242,46.3,20,46.3
6243,46.36,20,46.36
6244,50.24,20,50.24
6245,41.03,20,41.03
6246,25.01,20,25.01
6247,28.37,20,28.37
6248,25.1,20,25.1
6249,30.29,20,30.29
6250,31.64,20,31.64
6251,49.19,20,49.19
6252,39.24,20,39.24
6253,49.71,20,49.71
6254,41.38,20,41.38
6255,31.75,20,31.75
6256,47.76,20,47.76
6257,30.76,20,30.76
6258,18.84,20,18.84
6259,22.05,20,22.05
6260,46.92,20,46.92
6261,17.03,20,17.03
6262,45.09,20,45.09
6263,30.94,20,30.94
6264,40.09,20,40.09
6265,29.65,20,29.65
6266,43.28,20,43.28
6267,37.92,20,37.92
6268,26.02,20,26.02
6269,49.73,20,49.73
6270,41.84,20,41.84
6271,47.29,20,47.29
6272,30.17,20,30.17
6273,49.79,20,49.79
6274,38.92,20,38.92
6275,40.46,20,40.46
6276,46.1,20,46.1
6277,48.76,20,48.76
6278,40.34,20,40.34
6279,49,20,49
6280,32.48,20,32.48
6281,43.17,20,43.17
6282,28.01,20,28.01
6283,50.28,20,50.28
6284,50.1,20,50.1
6285,41.47,20,41.47
6286,48.96,20,48.96
6287,23.08,20,23.08
6288,50.86,20,50.86
6289,41.85,20,41.85
6290,34.02,20,34.02
6291,32.03,20,32.03
6292,40.95,20,40.95
6293,27.85,20,27.85
6294,37.12,20,37.12
6295,41.94,20,41.94
6296,38.22,20,38.22
6297,33.45,20,33.45
6298,43.17,20,43.17
6299,25.02,20,25.02
6300,43.71,20,43.71
6301,33.04,20,33.04
6302,47.52,20,47.52
6303,28.9,20,28.9
6304,34.24,20,34.24
6305,42.05,20,42.05
6306,34.9,20,34.9
6307,40.45,20,40.45
6308,46.42,20,46.42
6309,29.92,20,29.92
6310,36.94,20,36.94
6311,30.18,20,30.18
6312,49.37,20,49.37
6313,29.18,20,29.18
6314,33.94,20,33.94
6315,39.01,20,39.01
6316,24.01,20,24.01
6317,33.07,20,33.07
6318,31.7,20,31.7
6319,29.99,20,29.99
6320,23.08,20,23.08
6321,14.24,20,14.24
6322,33.16,20,33.16
6323,22.13,20,22.13
6324,26.77,20,26.77
6325,33.62,20,33.62
6326,35.28,20,35.28
6327,27.96,20,27.96
6328,22.98,20,22.98
6329,32.45,20,32.45
6330,24.97,20,24.97
6331,20.53,20,20.53
6332,34.17,20,34.17
6333,38.06,20,38.06
6334,22.35,20,22.35
6335,25.86,20,25.86
6336,35.07,20,35.07
6337,39,20,39
6338,25.95,20,25.95
6339,10.83,20,10.83
6340,9.85,20,9.85
6341,31.49,20,31.49
6342,40.09,20,40.09
6343,36.47,20,36.47
6344,15.1,20,15.1
6345,29.21,20,29.21
6346,40.91,20,40.91
6347,40.02,20,40.02
6348,14.27,20,14.27
6349,35.45,20,35.45
6350,34.51,20,34.51
6351,28.08,20,28.08
6352,48.88,20,48.88
6353,29.25,20,29.25
6354,29.62,20,29.62
6355,31.51,20,31.51
6356,26.35,20,26.35
6357,13.12,20,13.12
6358,15.11,20,15.11
6359,43.78,20,43.78
6360,29.27,20,29.27
6361,33.09,20,33.09
6362,52.5,20,52.5
6363,48.03,20,48.03
6364,30.65,20,30.65
6365,69.3,20,69.3
6366,30.54,20,30.54
6367,49.55,20,49.55
6368,44.37,20,44.37
6369,26.51,20,26.51
6370,41,20,41
6371,25.04,20,25.04
6372,47.33,20,47.33
6373,23.03,20,23.03
6374,25.23,20,25.23
6375,42.68,20,42.68
6376,45.88,20,45.88
6377,31.6,20,31.6
6378,28.06,20,28.06
6379,64.94,20,64.94
6380,31.85,20,31.85
6381,44.03,20,44.03
6382,28.88,20,28.88
6383,41.99,20,41.99
6384,50.94,20,50.94
6385,32.71,20,32.71
6386,39.27,20,39.27
6387,29.1,20,29.1
6388,42.95,20,42.95
6389,25.96,20,25.96
6390,46.63,20,46.63
6391,45.42,20,45.42
6392,37,20,37
6393,30.53,20,30.53
6394,30.98,20,30.98
6395,26.17,20,26.17
6396,35.01,20,35.01
6397,42.95,20,42.95
6398,41.32,20,41.32
6399,28.89,20,28.89
6400,49.94,20,49.94
6401,35.2,20,35.2
6402,52.91,20,52.91
6403,41.1,20,41.1
6404,40.05,20,40.05
6405,31.57,20,31.57
6406,32.58,20,32.58
6407,47.93,20,47.93
6408,30.27,20,30.27
6409,48.26,20,48.26
6410,34.57,20,34.57
6411,27.74,20,27.74
6412,49.83,20,49.83
6413,40,20,40
6414,34.96,20,34.96
6415,31.06,20,31.06
6416,35.24,20,35.24
6417,25.07,20,25.07
6418,42.91,20,42.91
6419,28.52,20,28.52
6420,31.47,20,31.47
6421,43.94,20,43.94
6422,44.93,20,44.93
6423,32.8,20,32.8
6424,41.97,20,41.97
6425,53.79,20,53.79
6426,27.29,20,27.29
6427,30.48,20,30.48
6428,32.04,20,32.04
6429,29.38,20,29.38
6430,53.98,20,53.98
6431,27.85,20,27.85
6432,25.35,20,25.35
6433,49.2,20,49.2
6434,31.25,20,31.25
6435,31.38,20,31.38
6436,26.53,20,26.53
6437,26.07,20,26.07
6438,30,20,30
6439,32.07,20,32.07
6440,19.49,20,19.49
6441,42.98,20,42.98
6442,34.4,20,34.4
6443,42.97,20,42.97
6444,40.06,20,40.06
6445,47.1,20,47.1
6446,42.95,20,42.95
6447,30.29,20,30.29
6448,41.92,20,41.92
6449,24.09,20,24.09
6450,43.92,20,43.92
6451,21.45,20,21.45
6452,35.05,20,35.05
6453,25.74,20,25.74
6454,41.12,20,41.12
6455,37.65,20,37.65
6456,32.28,20,32.28
6457,43.95,20,43.95
6458,28.67,20,28.67
6459,33.17,20,33.17
6460,28.09,20,28.09
6461,39.32,20,39.32
6462,27.73,20,27.73
6463,30.95,20,30.95
6464,29,20,29
6465,33.72,20,33.72
6466,32.89,20,32.89
6467,30.42,20,30.42
6468,33.32,20,33.32
6469,25.7,20,25.7
6470,32.76,20,32.76
6471,28.11,20,28.11
6472,39.54,20,39.54
6473,37.16,20,37.16
6474,29.76,20,29.76
6475,28.75,20,28.75
6476,38.23,20,38.23
6477,29.6,20,29.6
6478,29.63,20,29.63
6479,35.93,20,35.93
6480,30.34,20,30.34
6481,32.94,20,32.94
6482,21.79,20,21.79
6483,40.07,20,40.07
6484,25.65,20,25.65
6485,19.88,20,19.88
6486,24.01,20,24.01
6487,22.7,20,22.7
6488,40.56,20,40.56
6489,29.35,20,29.35
6490,17.41,20,17.41
6491,26.07,20,26.07
6492,21.12,20,21.12
6493,35.27,20,35.27
6494,24.07,20,24.07
6495,23.07,20,23.07
6496,34.34,20,34.34
6497,23.22,20,23.22
6498,21.48,20,21.48
6499,27.9,20,27.9
6500,21.64,20,21.64
6501,35.62,20,35.62
6502,19.5,20,19.5
6503,21.23,20,21.23
6504,22.04,20,22.04
6505,23.94,20,23.94
6506,57.54,20,57.54
6507,38.33,20,38.33
6508,40.03,20,40.03
6509,35.65,20,35.65
6510,40.03,20,40.03
6511,32.73,20,32.73
6512,22.61,20,22.61
6513,63.24,20,63.24
6514,23.96,20,23.96
6515,45.02,20,45.02
6516,49.93,20,49.93
6517,25.05,20,25.05
6518,44.95,20,44.95
6519,45.6,20,45.6
6520,53.99,20,53.99
6521,25.66,20,25.66
6522,44.95,20,44.95
6523,44.96,20,44.96
6524,53.41,20,53.41
6525,37.09,20,37.09
6526,52.01,20,52.01
6527,23.01,20,23.01
6528,53.97,20,53.97
6529,54.76,20,54.76
6530,28.01,20,28.01
6531,46.31,20,46.31
6532,55.93,20,55.93
6533,48.67,20,48.67
6534,48.59,20,48.59
6535,32.69,20,32.69
6536,30.15,20,30.15
6537,52,20,52
6538,58.41,20,58.41
6539,45.71,20,45.71
6540,53.97,20,53.97
6541,56.6,20,56.6
6542,51.99,20,51.99
6543,30.56,20,30.56
6544,54.56,20,54.56
6545,48.42,20,48.42
6546,44.49,20,44.49
6547,26.69,20,26.69
6548,33.31,20,33.31
6549,50.6,20,50.6
6550,32.05,20,32.05
6551,62.18,20,62.18
6552,38.53,20,38.53
6553,35.71,20,35.71
